uuid,longitude,latitude,type,subtype,comments,start_date,end_date,alerts,duration,type_subtype,xcenter,ycenter,start_time,end_time,event
00154d47-67f4-3707-bfb2-2d8273b22c96,-43.178269,-22.935091,road_closed,road_closed_event,bloco rua fosse,2019-03-09 12:55:00,2019-03-09 18:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,686804.9892785533,7462508.07164171,1552136100000.0,1552157760000.0,21
001c3369-fe14-379b-ac88-6642fcd9174f,-43.238384,-22.916187,road_closed,road_closed_event,obra via,2019-03-23 22:25:00,2019-03-26 12:18:00,3704,-3 days +10:07:00.000000000,road_closed_road_closed_event,680664.336400348,7464676.572334908,1553379900000.0,1553602680000.0,1
002a4537-dcd5-3387-9fbf-25dad0beb55b,-43.284106,-22.903672,road_closed,road_closed_event,gremio recreativo bloco carnavalesco amigos joaquim meier,2019-03-03 00:33:00,2019-03-03 00:57:00,25,-1 days +23:36:00.000000000,road_closed_road_closed_event,675990.4343022619,7466117.83761799,1551573180000.0,1551574620000.0,2
0055eebf-9850-382c-a72e-a7e65c30c5a2,-43.180564,-22.913305,road_closed,road_closed_event,bloco amo cerveja,2019-03-09 15:55:00,2019-03-09 19:56:00,242,-1 days +19:59:00.000000000,road_closed_road_closed_event,686599.4494801475,7464923.521231439,1552146900000.0,1552161360000.0,3
00835574-2d0b-3f12-8e96-b6346fb640f4,-43.252928,-22.838992,road_closed,road_closed_event,carnaval   piscinao ramos,2019-03-04 20:55:00,2019-03-04 21:44:00,50,-1 days +23:11:00.000000000,road_closed_road_closed_event,679273.7992457934,7473242.4892751835,1551732900000.0,1551735840000.0,4
00940e7c-da1b-35e0-8f54-d212357b7243,-43.196333,-22.986463,road_closed,road_closed_event,bloco mendigos,2019-02-23 17:06:00,2019-02-23 17:06:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,684882.3449963708,7456842.110078143,1550941560000.0,1550941560000.0,5
00955bd3-0c4f-3857-aba5-7c3d1d37c115,-43.185589,-22.945926,road_closed,road_closed_event,bloco boka espuma,2019-03-11 01:06:00,2019-03-11 01:08:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,686039.386413934,7461317.514507926,1552266360000.0,1552266480000.0,6
009636eb-e4a5-39a3-8d3c-bf800124e4b7,-43.184182,-22.946073,road_closed,road_closed_event,bloco boka espuma,2019-03-10 18:55:00,2019-03-11 00:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,686183.4848356794,7461299.4532223735,1552244100000.0,1552265880000.0,6
00a8c37c-e726-3f6b-8749-efdad4581670,-43.176799,-22.914209,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:19:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,686984.4346161713,7464818.63255378,1553444220000.0,1553444340000.0,7
00a9a541-d397-3452-9672-3c4c85db60dd,-43.18632,-22.974029,road_closed,road_closed_event,reveillon,2018-12-31 18:28:00,2018-12-31 19:27:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685925.9750509162,7458206.369921342,1546280880000.0,1546284420000.0,8
00c20e21-bd69-3472-b41b-af0ee2bb7897,-43.290864,-22.903809,road_closed,road_closed_event,banda mackenzie,2019-03-02 20:58:00,2019-03-02 22:56:00,119,-1 days +22:02:00.000000000,road_closed_road_closed_event,675296.9801770546,7466110.734059257,1551560280000.0,1551567360000.0,9
00c8bc4f-f4a9-367e-9bf4-90a1fe0cd8f9,-43.197848,-22.916644,road_closed,road_closed_event,desfile campeas,2019-03-09 22:22:00,2019-03-10 14:56:00,995,-1 days +07:26:00.000000000,road_closed_road_closed_event,684821.8785694746,7464575.594762214,1552170120000.0,1552229760000.0,10
00cd4b6b-73c2-3d68-a921-4cbd1b050fab,-43.311228,-22.842634,road_closed,road_closed_event,bloco carnavalesco fala bobagem,2019-02-24 16:55:00,2019-02-24 22:58:00,350,-1 days +17:57:00.000000000,road_closed_road_closed_event,673285.5559163665,7472908.863486361,1551027300000.0,1551049080000.0,11
00ead283-1a92-3b27-b117-594a5d072840,-43.174107,-22.965539,road_closed,road_closed_event,reveillon,2019-01-01 17:37:00,2019-01-01 18:36:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,687189.9596747071,7459131.011382973,1546364220000.0,1546367760000.0,8
00fea4bb-850b-34bc-bb84-f51df7098d1d,-43.321263,-22.888749,road_closed,road_closed_event,gremio recreativo bloco carnavalesco alegria quintin,2019-03-03 19:55:00,2019-03-03 22:59:00,185,-1 days +20:56:00.000000000,road_closed_road_closed_event,672197.4999708425,7467814.244965855,1551642900000.0,1551653940000.0,12
0100fb7e-2f11-3860-ac1a-1e19ab1d9b01,-43.175613,-22.911795,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,687109.4127321762,7465084.44544523,1553444220000.0,1553444280000.0,7
0101e1a9-9632-3202-bc39-bc6ee6ce9338,-43.253068,-22.838829,road_closed,road_closed_event,carnaval   piscinao ramos,2019-03-03 20:57:00,2019-03-04 04:56:00,480,-1 days +16:01:00.000000000,road_closed_road_closed_event,679259.6438451763,7473260.708973005,1551646620000.0,1551675360000.0,4
01043f49-b3f4-32e7-b283-10aa639fe7b7,-43.247032,-22.915975,road_closed,road_closed_event,bloco cultural   paus,2019-03-10 18:55:00,2019-03-11 00:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,679777.5169974943,7464710.645792877,1552244100000.0,1552265880000.0,13
010d76c5-e327-30af-bbb5-b3d97e29e091,-43.219301,-22.914462,weatherhazard,no_subtype,bloco urubuzada   desfile oficial,2019-02-18 06:13:00,2019-02-18 06:58:00,46,-1 days +23:15:00.000000000,weatherhazard_no_subtype,682624.165140154,7464844.022065507,1550470380000.0,1550473080000.0,14
0116f57b-6686-37ca-a604-bdfba4d20b7d,-43.255094,-22.943564,road_closed,road_closed_event,bloco chora,2019-03-02 21:55:00,2019-03-03 00:57:00,183,-1 days +20:58:00.000000000,road_closed_road_closed_event,678914.2702020414,7461665.417601685,1551563700000.0,1551574620000.0,15
012be035-0def-338f-9256-e2ea76a31370,-43.18632,-22.974029,road_closed,road_closed_event,reveillon,2018-12-31 22:30:00,2018-12-31 23:29:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685925.9750509162,7458206.369921342,1546295400000.0,1546298940000.0,8
01551525-4a38-374a-80f6-9dcb731ffbb3,-43.311944,-22.841458,road_closed,road_closed_event,bloco carnavalesco fala bobagem,2019-02-24 21:30:00,2019-02-24 22:29:00,49,-1 days +23:01:00.000000000,road_closed_road_closed_event,673213.5616774026,7473039.924389949,1551043800000.0,1551047340000.0,11
017dfe2e-5178-3592-9a8b-42b09c301f24,-43.175001,-22.913108,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 07:56:00,2019-03-24 15:58:00,483,-1 days +15:58:00.000000000,road_closed_road_closed_event,687170.3907529055,7464938.267919435,1553414160000.0,1553443080000.0,7
018dbe95-8aa6-3910-a69a-c54db8f34302,-43.251905,-22.842058,road_closed,road_closed_event,obras brt transbrasil,2019-03-26 12:18:00,2019-03-31 23:56:00,7877,-6 days +12:22:00.000000000,road_closed_road_closed_event,679374.7740563311,7472901.736197987,1553602680000.0,1554076560000.0,4
019a664e-d1cd-33aa-b7fa-7255bb857fa7,-43.17822,-22.95031,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-03-07 10:05:00,2019-03-07 13:06:00,182,-1 days +20:59:00.000000000,weatherhazard_no_subtype,686789.1192735145,7460822.685579913,1551953100000.0,1551963960000.0,16
01b15c35-747d-38be-aff4-ca57c4b43b4c,-43.282997,-22.903328,road_closed,road_closed_event,gremio recreativo bloco carnavalesco amigos joaquim meier,2019-03-02 22:55:00,2019-03-02 23:30:00,36,-1 days +23:25:00.000000000,road_closed_road_closed_event,676104.6470233608,7466154.603029825,1551567300000.0,1551569400000.0,2
01b16637-3030-3040-97c2-9990218d76ef,-43.18097,-22.902796,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 07:56:00,2019-03-24 15:58:00,483,-1 days +15:58:00.000000000,road_closed_road_closed_event,686572.1871944529,7466087.777590208,1553414160000.0,1553443080000.0,7
01c15409-f01d-350d-83f5-a6fd4ce92570,-43.226804,-22.919255,road_closed,road_closed_event,bloco ipe,2019-02-23 18:55:00,2019-02-23 19:56:00,62,-1 days +22:59:00.000000000,road_closed_road_closed_event,681848.104690913,7464322.562569834,1550948100000.0,1550951760000.0,17
01c201b3-a3a7-3bfa-8f3c-fe0d5abed63d,-43.183235,-22.970825,road_closed,road_closed_event,reveillon,2018-12-31 17:38:00,2018-12-31 17:42:00,5,-1 days +23:56:00.000000000,road_closed_road_closed_event,686246.6945187005,7458557.262472944,1546277880000.0,1546278120000.0,8
01d85b7f-8e73-3510-9c98-5b2d86cf3813,-43.174219,-22.964011,road_closed,road_closed_event,reveillon,2018-12-31 08:55:00,2019-01-01 20:57:00,2161,-2 days +11:58:00.000000000,road_closed_road_closed_event,687180.5792346698,7459300.362798529,1546246500000.0,1546376220000.0,8
01dd89fb-d1b3-3a44-a4e9-ab7e19b60848,-43.176459,-22.9013,road_closed,road_closed_event,bloco preta,2019-02-24 10:55:00,2019-02-24 16:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,687037.0283613518,7466247.714234533,1551005700000.0,1551027360000.0,18
0212098f-70f0-31a5-9f97-f727e980f506,-43.176659,-22.952749,weatherhazard,no_subtype,confusao briga,2019-01-16 22:08:00,2019-01-16 22:37:00,30,-1 days +23:31:00.000000000,weatherhazard_no_subtype,686945.8553197576,7460550.608455805,1547676480000.0,1547678220000.0,19
021b58a5-942c-346d-9fe9-c4d1876cbf27,-43.189514,-22.983674,road_closed,road_closed_event,reveillon,2019-01-01 05:33:00,2019-01-01 06:32:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685585.2917069881,7457142.345041969,1546320780000.0,1546324320000.0,8
022577d9-6a48-3067-af33-a8290b745af4,-43.27345800000001,-22.867678,road_closed,road_closed_event,obras emergenciais,2019-03-12 16:35:00,2019-03-12 21:12:00,278,-1 days +19:23:00.000000000,road_closed_road_closed_event,677129.4989635258,7470090.8015496675,1552408500000.0,1552425120000.0,20
02291206-da9d-3f4b-803d-a1094a68b165,-43.17822,-22.95031,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-01-20 16:23:00,2019-01-21 02:57:00,635,-1 days +13:26:00.000000000,weatherhazard_no_subtype,686789.1192735145,7460822.685579913,1548001380000.0,1548039420000.0,19
0235e5d9-f311-3eb9-b709-fb5bc5a88621,-43.180047,-22.901842,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:19:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,686668.1850948331,7466192.250574818,1553444220000.0,1553444340000.0,7
02422b1c-f7d4-347a-8d36-8a6371fc6bb1,-43.176502,-22.966686,road_closed,road_closed_event,reveillon,2018-12-31 21:29:00,2018-12-31 22:29:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,686942.7890957324,7459007.047085725,1546291740000.0,1546295340000.0,8
0268907c-8322-34d5-9916-0d68a57632e3,-43.178402,-22.936764,road_closed,road_closed_event,bloco rua fosse,2019-03-09 12:55:00,2019-03-09 18:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,686789.0517277572,7462322.975958101,1552136100000.0,1552157760000.0,21
029bdb10-c022-3ec3-926a-a84066ae0703,-43.195708,-22.915611,road_closed,road_closed_event,carnaval rio,2019-03-02 12:18:00,2019-03-02 12:21:00,4,-1 days +23:57:00.000000000,road_closed_road_closed_event,685042.8028692569,7464687.295011001,1551529080000.0,1551529260000.0,22
029d027d-0831-3456-8a48-cd64e389c624,-43.206049,-22.910177,road_closed,road_closed_event,desfile campeas,2019-03-09 16:55:00,2019-03-10 14:56:00,1322,-1 days +01:59:00.000000000,road_closed_road_closed_event,683989.3546290443,7465302.011706013,1552150500000.0,1552229760000.0,10
02a12f3a-96fc-3852-b742-c6cc4c9078d5,-43.189663,-22.982674,road_closed,road_closed_event,reveillon,2019-01-01 10:35:00,2019-01-01 11:34:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685571.38143977,7457253.27174885,1546338900000.0,1546342440000.0,8
02a3f232-1b83-3338-80be-e3660c93ba14,-43.176249,-22.901704,road_closed,road_closed_event,cordao bola preta,2019-03-02 16:21:00,2019-03-02 16:56:00,36,-1 days +23:25:00.000000000,road_closed_road_closed_event,687058.0184071865,7466202.709260488,1551543660000.0,1551545760000.0,23
02b3de2a-6bd2-34a6-807f-f6402ad7a43e,-43.27345800000001,-22.867678,road_closed,road_closed_event,obras emergenciais,2019-03-07 20:40:00,2019-03-08 16:14:00,1167,-1 days +04:26:00.000000000,road_closed_road_closed_event,677129.4989635258,7470090.8015496675,1551991200000.0,1552061640000.0,24
02d68c8b-7815-3ba2-adc0-ce9930e6bff3,-43.188295,-22.910326,road_closed,road_closed_event,carnaval rio,2019-03-01 23:13:00,2019-03-02 11:57:00,765,-1 days +11:16:00.000000000,road_closed_road_closed_event,685810.4427311921,7465263.195297772,1551481980000.0,1551527820000.0,22
02dabbde-155d-3228-8d95-d8970798d4be,-43.177842,-22.92588,road_closed,road_closed_event,arvore risco queda,2019-02-13 13:37:00,2019-02-13 14:27:00,51,-1 days +23:10:00.000000000,road_closed_road_closed_event,686861.4283055007,7463527.536507798,1550065020000.0,1550068020000.0,25
02e4eb21-dc31-3fcf-8534-f2a843317989,-43.185641,-22.973131,road_closed,road_closed_event,reveillon,2019-01-01 05:33:00,2019-01-01 06:32:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685996.8272374233,7458304.952174284,1546320780000.0,1546324320000.0,8
02f89268-1982-3fa9-bd72-1fbdcdaa37c5,-43.177827,-22.950236,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-03-06 17:31:00,2019-03-07 08:34:00,903,-1 days +08:57:00.000000000,weatherhazard_no_subtype,686829.5251739747,7460830.3802807415,1551893460000.0,1551947640000.0,16
02f91862-c9c2-3fe4-8dfa-2a8eeeb8ff84,-43.23776,-22.997268,road_closed,road_closed_event,servico emergencia via,2019-02-09 13:28:00,2019-02-09 14:26:00,59,-1 days +23:02:00.000000000,road_closed_road_closed_event,680620.6015483171,7455697.236586764,1549718880000.0,1549722360000.0,26
02ffac26-46b1-3566-a55a-bb16c4be041e,-43.236304,-22.924767000000006,road_closed,road_closed_event,banda cultural jilo,2019-03-02 01:03:00,2019-03-02 01:03:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,680866.3063634399,7463723.90589571,1551488580000.0,1551488580000.0,27
030d0482-7975-33bc-aee8-979d799a0780,-43.179695,-22.910528,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 02:55:00,2019-03-24 15:57:00,783,-1 days +10:58:00.000000000,road_closed_road_closed_event,686692.3991434008,7465229.937022379,1553396100000.0,1553443020000.0,7
0312aeaf-3ba7-367c-b2eb-dcea2af39268,-43.225785,-22.973027,road_closed,road_closed_event,bloco pede passagem,2019-03-04 14:51:00,2019-03-04 17:56:00,185,-1 days +20:55:00.000000000,road_closed_road_closed_event,681880.7211981007,7458366.79710133,1551711060000.0,1551722160000.0,28
0320c663-49f8-3768-a0ea-35d31e48eacc,-43.297689,-22.900497,road_closed,road_closed_event,associacao carnavalesca bloco sepulta carnaval,2019-03-09 16:55:00,2019-03-09 22:56:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,674601.0730729775,7466485.595112185,1552150500000.0,1552172160000.0,29
03321acc-439f-3b83-9c76-ee8a61b68a3a,-43.183963,-22.902783,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,686265.150133779,7466093.009118322,1553444220000.0,1553444280000.0,7
0334eb08-f63b-34e8-880a-a9e0fe6968b4,-43.183414,-22.904028,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 02:55:00,2019-03-24 15:58:00,784,-1 days +10:57:00.000000000,road_closed_road_closed_event,686319.7708217405,7465954.445944367,1553396100000.0,1553443080000.0,7
0347504d-9507-3fce-a07d-9aeadb69e98d,-43.195903,-22.90371,road_closed,road_closed_event,associacao recreativa e cultural bloco carnavalesco unidos rego barros,2019-03-10 18:55:00,2019-03-10 23:56:00,302,-1 days +18:59:00.000000000,road_closed_road_closed_event,685038.9588286137,7466005.421013895,1552244100000.0,1552262160000.0,10
0354004d-f2e4-3328-81f0-b09c382d793f,-43.2038,-22.913585,road_closed,road_closed_event,carnaval rio,2019-03-01 22:58:00,2019-03-02 11:56:00,779,-1 days +11:02:00.000000000,road_closed_road_closed_event,684215.4597149423,7464921.806378848,1551481080000.0,1551527760000.0,22
03572d26-d220-31a2-a62c-368ec9946070,-43.200085,-22.913186,road_closed,road_closed_event,carnaval rio,2019-03-01 23:01:00,2019-03-02 11:57:00,777,-1 days +11:04:00.000000000,road_closed_road_closed_event,684597.0927467751,7464961.332503941,1551481260000.0,1551527820000.0,22
03616726-38cd-325b-a7a1-153b178a08b1,-43.283351,-22.903355,road_closed,road_closed_event,gremio recreativo bloco carnavalesco amigos joaquim meier,2019-03-03 00:32:00,2019-03-03 00:57:00,26,-1 days +23:35:00.000000000,road_closed_road_closed_event,676068.2964654961,7466152.036853228,1551573120000.0,1551574620000.0,2
036b1aca-abf1-3670-aaad-b08037f4bd7f,-43.197043,-22.903451,road_closed,road_closed_event,associacao recreativa e cultural bloco carnavalesco unidos rego barros,2019-03-11 00:05:00,2019-03-11 00:06:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,684922.3578826763,7466035.535063239,1552262700000.0,1552262760000.0,10
038cbfba-79da-3c31-8553-c288d7955846,-43.197735,-22.913145,road_closed,road_closed_event,desfile campeas,2019-03-09 16:55:00,2019-03-10 14:56:00,1322,-1 days +01:59:00.000000000,road_closed_road_closed_event,684838.2172538058,7464962.921348542,1552150500000.0,1552229760000.0,10
039052ac-4d5f-30fb-874e-5bef21a93054,-43.259023,-22.998862,road_closed,road_closed_event,bloco vira lata,2019-02-17 09:56:00,2019-02-17 15:57:00,362,-1 days +17:59:00.000000000,road_closed_road_closed_event,678438.6843489305,7455546.767942488,1550397360000.0,1550419020000.0,30
03a3c0dc-6552-38b5-a54d-a0bcdf251e88,-43.201411,-22.899681,road_closed,road_closed_event,bloco pinto sarado,2019-02-23 18:55:00,2019-02-23 22:56:00,242,-1 days +19:59:00.000000000,road_closed_road_closed_event,684479.3470700392,7466458.4951653,1550948100000.0,1550962560000.0,31
03b80f9c-3a51-38e3-8d71-37e8cfe08b63,-43.188761,-22.978298,road_closed,road_closed_event,reveillon,2019-01-07 13:01:00,2019-01-07 13:01:00,1,0 days 00:00:00.000000000,road_closed_road_closed_event,685669.8466849069,7457736.720335346,1546866060000.0,1546866060000.0,8
03baa46a-03f6-3706-a071-616b55081928,-43.248364,-22.845962,road_closed,road_closed_event,obras,2018-12-12 02:53:00,2019-02-02 11:33:00,65349,-53 days +15:20:00.000000000,road_closed_road_closed_event,679733.0686628688,7472465.120867471,1544583180000.0,1549107180000.0,32
03bada15-e233-33c8-9d7c-80c282aa3a1e,-43.209558,-22.910202,road_closed,road_closed_event,desfile campeas,2019-03-09 16:55:00,2019-03-10 14:56:00,1322,-1 days +01:59:00.000000000,road_closed_road_closed_event,683629.3522035035,7465303.628018071,1552150500000.0,1552229760000.0,10
03e6f627-d427-3545-81a1-5c9116134d1a,-43.27636500000001,-22.870563,road_closed,road_closed_event,obras emergenciais prefeitura rio,2019-03-16 14:48:00,2019-03-26 13:07:00,4157,-10 days +01:41:00.000000000,road_closed_road_closed_event,676827.464511616,7469774.827814753,1552747680000.0,1553605620000.0,33
03ed3d89-c0e5-38d7-b939-b621bdcbcc0d,-43.200786,-22.913196,road_closed,road_closed_event,carnaval rio,2019-03-01 23:01:00,2019-03-02 11:57:00,777,-1 days +11:04:00.000000000,road_closed_road_closed_event,684525.1689101066,7464961.104776507,1551481260000.0,1551527820000.0,22
03fbd8f9-6bde-388f-8d59-1453ed4cb85e,-43.186794,-22.911412,road_closed,road_closed_event,cordao boitata,2019-02-24 11:57:00,2019-02-24 16:56:00,300,-1 days +19:01:00.000000000,road_closed_road_closed_event,685962.9408781009,7465141.037673499,1551009420000.0,1551027360000.0,34
041746a7-0b28-315e-b929-b3efba6e9455,-43.283351,-22.903355,road_closed,road_closed_event,bloco papo cachaca,2019-03-04 20:59:00,2019-03-04 21:43:00,45,-1 days +23:16:00.000000000,road_closed_road_closed_event,676068.2964654961,7466152.036853228,1551733140000.0,1551735780000.0,35
041909c0-2672-3a70-a7c1-91c80b317fd6,-43.189301,-22.984452,road_closed,road_closed_event,reveillon,2019-01-01 01:31:00,2019-01-01 02:30:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685606.0670192422,7457055.921171134,1546306260000.0,1546309800000.0,8
04204b27-d79e-3b92-9aee-8b458195dce5,-43.189625,-22.909309,road_closed,road_closed_event,carnaval rio,2019-03-01 23:13:00,2019-03-02 11:57:00,765,-1 days +11:16:00.000000000,road_closed_road_closed_event,685675.3903158025,7465377.494496625,1551481980000.0,1551527820000.0,22
04266333-c1c1-3644-8035-c822e40aec53,-43.203366,-22.911912,road_closed,road_closed_event,queda arvore,2019-03-14 12:40:00,2019-03-14 13:40:00,60,-1 days +23:00:00.000000000,road_closed_road_closed_event,684262.2427956418,7465106.525206782,1552567200000.0,1552570800000.0,36
0432fb56-6358-35f8-9cd5-e1196327b801,-43.177827,-22.950236,weatherhazard,no_subtype,atencao mao inglesa mantenhase a esquerda,2019-03-07 10:05:00,2019-03-07 13:06:00,182,-1 days +20:59:00.000000000,weatherhazard_no_subtype,686829.5251739747,7460830.3802807415,1551953100000.0,1551963960000.0,16
04583ff0-9155-3f10-9197-917e1ff9c926,-43.322795,-23.012041,road_closed,road_closed_event,bloco cocoloko,2019-02-23 16:56:00,2019-02-23 22:56:00,361,-1 days +18:00:00.000000000,road_closed_road_closed_event,671884.4428848304,7454163.634118045,1550940960000.0,1550962560000.0,161
045cf829-a52d-3974-a8e5-1438a6185934,-43.248133,-22.863396,road_closed,road_closed_event,ocorrencia policial,2019-02-06 15:27:00,2019-02-06 15:28:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,679733.8430885216,7470534.301469116,1549466820000.0,1549466880000.0,37
046749f1-ffd5-3bf4-8c29-ab6348ac280d,-43.176249,-22.901704,road_closed,road_closed_event,cordao bola preta,2019-03-02 09:56:00,2019-03-02 10:14:00,19,-1 days +23:42:00.000000000,road_closed_road_closed_event,687058.0184071865,7466202.709260488,1551520560000.0,1551521640000.0,23
046c16f9-13e9-34a9-9dc8-15b101d69ea3,-43.201428,-22.910293,road_closed,road_closed_event,carnaval rio,2019-03-02 12:18:00,2019-03-02 12:21:00,4,-1 days +23:57:00.000000000,road_closed_road_closed_event,684463.2409565877,7465283.378891874,1551529080000.0,1551529260000.0,22
04723dab-3e7c-3a1f-b1f4-0eae3ec7b38c,-43.247686,-22.916199,road_closed,road_closed_event,bloco cultural   paus,2019-03-11 01:06:00,2019-03-11 01:08:00,3,-1 days +23:58:00.000000000,road_closed_road_closed_event,679710.1351636159,7464686.640494302,1552266360000.0,1552266480000.0,13
04783057-9e73-39ee-8b6a-0caf37486a2e,-43.198001,-22.909217,road_closed,road_closed_event,carnaval rio,2019-03-01 17:55:00,2019-03-06 08:00:00,6594,-5 days +09:55:00.000000000,road_closed_road_closed_event,684816.2578638471,7465398.230146049,1551462900000.0,1551859200000.0,22
047c270d-328b-3b82-b4dc-7189b9ac058c,-43.18356,-22.901606,road_closed,road_closed_event,fechado,2018-12-18 14:13:00,2018-12-18 15:47:00,95,-1 days +22:26:00.000000000,road_closed_road_closed_event,686308.1028704493,7466222.836831357,1545142380000.0,1545148020000.0,38
0497e311-fdae-35bc-a3fe-bbfdee621dda,-43.182201,-22.907173,road_closed,road_closed_event,bloco enxota vou,2019-03-05 17:55:00,2019-03-05 23:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,686439.9105015693,7465604.639921914,1551808500000.0,1551830280000.0,39
049c9783-f532-3587-aea1-dcd01201660d,-43.179695,-22.910528,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,686692.3991434008,7465229.937022379,1553444220000.0,1553444280000.0,7
04b6507f-6850-3fb5-931b-b2a991532122,-43.220996,-22.986706,road_closed,road_closed_event,bloco chaleira vidigal,2019-02-24 16:55:00,2019-02-24 20:57:00,243,-1 days +19:58:00.000000000,road_closed_road_closed_event,682353.4000061043,7456846.08387289,1551027300000.0,1551041820000.0,40
04b95e27-2904-3f7a-b077-3473817633f9,-43.18097,-22.902796,road_closed,road_closed_event,corrida rio antigo   lapa,2019-03-24 16:17:00,2019-03-24 16:18:00,2,-1 days +23:59:00.000000000,road_closed_road_closed_event,686572.1871944529,7466087.777590208,1553444220000.0,1553444280000.0,7
04d5c7db-7d4d-3a8e-bcd7-f7aab9aba6ec,-43.174107,-22.965539,road_closed,road_closed_event,reveillon,2018-12-31 21:29:00,2018-12-31 22:29:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,687189.9596747071,7459131.011382973,1546291740000.0,1546295340000.0,8
04d9d70d-5f41-3f33-aadc-fa96c4e0dea4,-43.18683400000001,-22.974709,road_closed,road_closed_event,reveillon,2019-01-01 17:37:00,2019-01-01 18:36:00,60,-1 days +23:01:00.000000000,road_closed_road_closed_event,685872.3405552198,7458131.719267562,1546364220000.0,1546367760000.0,8
04df437c-c1b4-3701-a1bb-2c4ec08b36bf,-43.166455,-22.962579,weatherhazard,no_subtype,bloco mulheres chico,2019-02-18 05:02:00,2019-02-18 05:52:00,51,-1 days +23:10:00.000000000,weatherhazard_no_subtype,687978.7214068444,7459449.018111939,1550466120000.0,1550469120000.0,152
04ecedd3-951a-3d23-ab72-fec5917bbffb,-43.189242,-22.984616,road_closed,road_closed_event,reveillon,2019-01-01 06:33:00,2019-01-01 07:33:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,685611.8920396457,7457037.685432164,1546324380000.0,1546327980000.0,8
0501592a-3712-30bb-ab4d-a156dad17eec,-43.200418,-22.908945000000006,road_closed,road_closed_event,carnaval rio,2019-03-01 23:01:00,2019-03-02 11:59:00,779,-1 days +11:02:00.000000000,road_closed_road_closed_event,684568.6771368332,7465431.385147812,1551481260000.0,1551527940000.0,22
051424fe-9a0f-3509-9d5e-beb1d2152ce7,-43.189357,-22.984246,road_closed,road_closed_event,reveillon,2019-01-01 12:35:00,2019-01-01 13:35:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,685600.6069821776,7457078.804113429,1546346100000.0,1546349700000.0,8
051a39cb-6688-320e-af42-7419f7d82946,-43.185759,-22.947,road_closed,road_closed_event,bloco boka espuma,2019-03-10 18:55:00,2019-03-11 00:58:00,364,-1 days +17:57:00.000000000,road_closed_road_closed_event,686020.4827710595,7461198.7973551145,1552244100000.0,1552265880000.0,6
05305c73-dee0-31e8-a4cf-aeab376c455e,-43.178032,-22.967494,road_closed,road_closed_event,reveillon,2019-01-01 10:34:00,2019-01-01 11:34:00,61,-1 days +23:00:00.000000000,road_closed_road_closed_event,686784.7876960443,7458919.518594397,1546338840000.0,1546342440000.0,8
